,ID,NAME,r ankle_X,r ankle_Y,r knee_X,r knee_Y,r hip_X,r hip_Y,l hip_X,l hip_Y,l knee_X,l knee_Y,l ankle_X,l ankle_Y,pelvis_X,pelvis_Y,thorax_X,thorax_Y,upper neck_X,upper neck_Y,head top_X,head top_Y,r wrist_X,r wrist_Y,r elbow_X,r elbow_Y,r shoulder_X,r shoulder_Y,l shoulder_X,l shoulder_Y,l elbow_X,l elbow_Y,l wrist_X,l wrist_Y,Scale,Activity,Category
6035,6036,052543200.jpg,148,234,121,163,153,200,180,198,205,128,216,200,167,199,159,110,158.5282,89.4757,157.4718,43.5243,185,191,145,168,125,112,193,107,216,146,225,171,1.3789039125334297,golf,sports
6036,6037,069150555.jpg,-1,-1,-1,-1,395,464,491,464,-1,-1,-1,-1,443,464,436,190,420.8105,138.7079,382.1895,8.2921,347,408,333,361,352,200,519,180,556,294,429,388,4.080423507431551,golf,sports
6037,6038,088334970.jpg,427,402,389,301,367,220,372,221,339,312,313,402,370,221,376,119,363.4039,93.8077,338.5961,44.1923,316,214,359,183,363,116,388,121,398,182,399,244,1.6641538390425326,golf,sports
6038,6039,049571701.jpg,387,376,399,297,404,212,415,209,418,298,434,377,410,211,375,118,353.3541,104.3158,309.6459,76.6842,388,197,407,158,381,115,368,121,384,177,357,228,1.5512988106744618,golf,sports
6039,6040,031325074.jpg,468,420,457,322,492,222,455,234,416,326,449,417,474,228,420,144,405.3928,135.9473,356.6072,109.0527,476,108,488,147,452,120,387,168,420,163,461,107,1.671234274421154,golf,sports
6040,6041,075366614.jpg,839,438,826,381,826,316,797,319,796,390,810,454,812,318,795,245,789.5659,232.1755,775.4341,198.8245,834,316,840,277,818,242,771,247,761,283,748,322,1.08664621657649,broomball,sports
6041,6042,022006625.jpg,565,525,562,484,534,425,505,430,477,497,435,564,520,428,537,354,533.8358,341.3431,523.1642,298.6569,608,417,590,387,559,354,515,354,515,389,536,417,1.32,broomball,sports
6042,6043,038853115.jpg,626,502,611,441,607,382,580,388,571,448,577,510,594,385,580,322,578.6042,313.1018,573.3958,279.8982,589,368,616,344,601,319,559,325,532,363,528,396,1.0082856738048005,broomball,sports
6043,6044,086572724.jpg,371,364,378,281,400,215,440,211,439,285,469,370,420,213,387,139,384.3141,131.454,368.6859,87.546,355,184,351,155,353,139,421,138,421,203,405,249,1.3981931197084327,broomball,sports
6044,6045,072442234.jpg,445,671,427,577,456,434,498,439,522,573,544,692,477,437,471,293,469.2092,275.0923,461.7908,200.9077,408,471,422,399,429,302,512,283,596,319,530,317,2.236640337649306,broomball,sports
6045,6046,040381101.jpg,320,670,270,561,344,445,339,458,315,580,391,684,342,452,274,297,264.8379,275.167,236.1621,206.833,232,444,269,363,278,296,269,298,250,395,206,463,2.2232084922471844,broomball,sports
6046,6047,021474450.jpg,743,711,746,580,757,445,704,445,695,588,720,705,731,445,695,266,683.8009,234.4186,656.1991,156.5814,711,460,743,365,735,278,654,253,651,288,595,368,2.477585921819866,broomball,sports
6047,6048,035596839.jpg,96,638,102,513,150,394,216,395,222,519,229,631,183,395,154,231,154.4384,214.7794,156.5616,136.2206,113,432,108,339,104,253,203,208,272,203,288,282,2.35762592452662,broomball,sports
6048,6049,028410415.jpg,179,430,212,365,208,293,248,300,245,371,227,447,228,297,243,182,247.1713,166.9039,259.8287,121.0961,206,257,179,229,213,171,272,193,287,250,262,265,1.425729287066798,broomball,sports
6049,6050,017608929.jpg,383,700,397,578,362,418,296,420,323,572,331,707,329,419,367,251,384.9192,216.9099,431.0808,129.0901,445,444,410,365,418,274,315,227,230,283,152,335,2.9763870716020784,broomball,sports
6050,6051,074333291.jpg,405,358,418,312,409,262,426,262,453,302,442,348,418,262,445,216,446.7975,210.4792,457.2025,178.5208,401,246,397,218,434,209,456,222,457,254,463,281,1.0082856738048005,broomball,sports
6051,6052,007998248.jpg,1043,660,1046,490,1014,331,940,330,924,497,900,652,977,331,966,220,963.1597,217.2888,902.8403,159.7112,1080,323,1101,227,1024,190,907,250,900,336,934,439,2.50164745717697,broomball,sports
6052,6053,008982575.jpg,-1,-1,517,713,530,501,419,503,485,679,-1,-1,475,502,520,182,533.0,134.0,571.0,5.0,690,144,716,187,605,183,435,181,326,253,404,233,4.037210918443574,broomball,sports
6053,6054,059075372.jpg,-1,-1,491,677,561,462,657,456,646,694,-1,-1,609,459,484,234,431.7833,169.6785,316.2167,27.3215,324,187,417,293,423,218,545,249,572,466,512,547,5.500818848135247,broomball,sports
6054,6055,059936355.jpg,549,671,554,607,531,552,549,549,581,602,579,646,540,551,565,498,573.8069,490.6886,609.1931,461.3114,593,593,561,560,560,498,569,497,569,549,587,573,1.3797391057732618,broomball,sports
6055,6056,041875899.jpg,1214,821,1249,764,1272,680,1239,677,1242,739,1242,795,1256,679,1260,567,1266.1218,543.2475,1278.8782,493.7525,1322,667,1320,615,1299,567,1220,567,1194,607,1173,630,1.5333727531164754,broomball,sports
6056,6057,043184369.jpg,852,1062,866,913,857,771,939,778,953,917,931,1055,898,775,922,541,922.9254,531.6688,933.0746,429.3312,996,583,912,617,878,547,965,535,989,614,1056,610,3.085190431723786,broomball,sports
6057,6058,005393258.jpg,809,598,871,541,841,464,826,452,909,512,952,591,834,458,848,329,855.77,311.055,882.23,249.945,874,486,876,408,878,331,817,327,788,376,824,412,1.9977747620790485,broomball,sports
6058,6059,051654651.jpg,1686,875,1701,795,1705,710,1654,712,1654,788,1650,868,1680,711,1686,573,1689.3397,545.8054,1696.6603,486.1946,1778,616,1766,634,1728,571,1644,575,1602,632,1610,599,1.801759140395852,broomball,sports
6059,6060,050473948.jpg,588,1003,583,896,550,796,505,806,495,920,517,1015,528,801,511,634,512.6902,589.2109,515.3098,519.7891,600,791,602,701,557,628,464,639,443,734,445,796,2.0841343526749903,broomball,sports
6060,6061,014954932.jpg,-1,-1,1557,1070,1555,954,1491,959,1489,1069,-1,-1,1523,957,1479,739,1475.0,712.0,1463.0,620.0,1546,899,1610,839,1543,732,1414,746,1383,818,1407,902,2.756763319547037,broomball,sports
6061,6062,010383939.jpg,556,910,643,665,711,454,835,482,848,705,804,925,773,468,868,192,894.7444,144.898,975.2556,3.102,773,479,680,358,767,147,969,237,935,404,913,513,4.891762872421352,broomball,sports
6062,6063,012357249.jpg,1460,925,1439,817,1411,707,1367,707,1332,805,1336,929,1389,707,1383,558,1373.7941,524.9534,1353.2059,451.0466,1474,686,1453,625,1423,555,1343,560,1336,639,1304,658,2.3016237746425894,broomball,sports
6063,6064,010102825.jpg,235,468,282,373,327,304,388,309,439,383,434,469,358,307,370,194,374.0,176.0,389.0,110.0,327,330,314,279,325,199,414,189,449,221,429,266,2.0354773395938364,broomball,sports
6064,6065,060970820.jpg,575,600,672,537,666,382,695,386,730,523,720,645,681,384,716,252,723.3059,235.3007,764.6941,140.6993,749,347,679,310,701,237,730,266,749,374,782,436,3.09776693765041,broomball,sports
6065,6066,019648265.jpg,1413,620,1284,474,1169,368,1076,422,1125,540,1174,646,1123,395,1068,217,1066.1816,214.2592,1000.8184,115.7408,1382,309,1302,237,1143,191,992,242,953,355,930,476,3.546888213631774,broomball,sports
6066,6067,025143015.jpg,964,815,1052,736,1013,628,999,626,1044,707,1048,803,1006,627,1028,501,1037.7787,474.1654,1061.2213,409.8346,1111,614,1109,549,1068,498,987,504,962,565,958,606,2.0540691322348428,broomball,sports
6067,6068,080410925.jpg,586,382,590,324,592,273,627,274,626,324,628,378,610,274,601,169,599.2895,153.1782,594.7105,110.8218,570,220,557,205,575,169,627,169,647,211,628,242,1.2780985877466573,broomball,sports
6068,6069,079196101.jpg,1092,711,1063,599,1055,466,1106,463,1074,588,1047,695,1081,465,1068,308,1063.0541,286.8316,1047.9459,222.1684,1019,492,1032,407,1024,322,1112,294,1165,367,1092,375,1.992144573066925,broomball,sports
6069,6070,012718119.jpg,733,562,738,449,707,335,661,318,660,428,649,541,684,327,775,274,785.4786,263.0144,826.5214,219.9856,729,413,771,369,801,301,749,247,713,316,723,407,1.7839282496782205,broomball,sports
6070,6071,039855922.jpg,458,604,458,497,455,389,498,400,508,495,501,604,477,395,489,237,499.2913,201.8182,521.7087,125.1818,503,379,460,333,461,253,517,221,487,283,511,315,2.3954356597496,broomball,sports
6071,6072,017015264.jpg,1084,949,1093,797,1144,634,1084,650,1067,850,1142,1009,1114,642,1002,493,996.2648,478.9114,961.7352,394.0886,1065,631,1086,545,1069,489,935,497,940,576,961,660,2.7474497265646187,broomball,sports
6072,6073,026324617.jpg,1640,867,1654,783,1697,670,1782,679,1806,804,1820,920,1740,675,1723,498,1719.9752,477.9785,1705.0248,379.0215,1618,648,1630,585,1659,504,1786,492,1859,573,1832,662,3.002399040767233,broomball,sports
6073,6074,055623639.jpg,1612,925,1626,831,1653,670,1761,682,1780,821,1746,951,1707,676,1748,476,1750.8955,466.018,1783.1045,354.982,1597,571,1580,504,1667,451,1828,501,1814,622,1782,723,3.468394441236464,broomball,sports
6074,6075,094773280.jpg,1747,733,1731,660,1733,579,1678,589,1678,679,1690,748,1706,584,1672,464,1666.8804,434.9111,1655.1196,368.0889,1714,565,1745,520,1710,453,1633,474,1641,541,1674,595,2.0354773395938364,broomball,sports
6075,6076,012637014.jpg,586,896,748,618,921,935,1080,932,981,654,780,986,1001,934,1058,578,1035.0643,499.3634,989.9357,344.6366,774,881,912,728,939,573,1176,582,1313,758,1328,971,4.835210853727063,juggling,sports
6076,6077,097369213.jpg,1549,958,1705,771,1527,561,1496,549,1633,665,1539,857,1512,555,1628,276,1681.3287,245.8771,1813.6713,171.1229,1708,395,1580,383,1645,261,1611,290,1597,451,1749,540,4.559873682460951,juggling,sports
6077,6078,023063864.jpg,-1,-1,686,927,666,645,555,652,616,871,546,1071,611,649,590,252,608.052,188.818,651.948,35.182,828,592,787,495,719,249,461,254,411,490,498,577,4.793515620085116,juggling,sports
6078,6079,077287394.jpg,1358,1033,1325,755,1236,485,1115,539,1311,539,1452,753,1176,512,1190,220,1191.1866,212.8804,1212.8134,83.1196,1484,286,1462,291,1283,237,1097,202,1008,269,896,386,3.9465225198901375,juggling,sports
6079,6080,033896993.jpg,1026,987,1023,724,1026,543,1149,554,1160,776,1121,1028,1088,549,1064,249,1058.7323,235.4193,1005.2677,97.5807,796,464,856,401,963,269,1165,228,1297,261,1417,319,4.435327270901213,juggling,sports
6080,6081,014308140.jpg,778,850,595,641,847,785,939,776,999,465,999,816,893,781,916,465,927.1195,400.2595,949.8805,267.7405,691,776,763,619,821,465,1011,465,1095,619,1146,759,4.033785319027278,juggling,sports
6081,6082,085788919.jpg,1005,905,976,725,976,528,1096,525,1089,725,1072,922,1036,527,1038,232,1037.6969,201.8397,1036.3031,63.1603,889,509,913,386,942,232,1134,232,1151,367,1159,504,4.160592265531435,juggling,sports
6082,6083,030886090.jpg,958,708,871,494,845,756,951,735,999,489,1052,658,898,746,870,528,874.0028,491.3747,885.9972,381.6253,681,754,705,653,780,528,960,528,1020,626,1081,744,3.312086955380248,juggling,sports
6083,6084,065885540.jpg,974,804,840,577,1040,505,1059,487,826,582,913,817,1050,496,986,221,961.0367,196.6851,856.9633,95.3149,734,384,874,318,950,223,1022,218,1035,381,879,466,4.3584951531463245,juggling,sports
6084,6085,056644369.jpg,808,694,852,549,902,744,986,744,982,549,907,689,944,744,1023,564,1016.6683,530.5034,998.3317,433.4966,883,742,926,636,948,561,1097,566,1155,667,1157,747,2.9617400291045124,juggling,sports
6085,6086,047175631.jpg,1426,606,1138,516,899,524,917,554,1013,806,905,1074,908,539,869,270,906.1139,224.3852,1010.8861,95.6148,734,574,757,414,824,257,914,283,911,420,896,539,4.980274691219351,juggling,sports
6086,6087,049581947.jpg,-1,-1,1221,910,1344,708,1495,708,1623,877,-1,-1,1420,708,1515,594,1522.7918,589.8863,1668.2082,513.1137,1238,862,1262,699,1428,614,1601,573,1649,612,1704,727,4.933153149862672,juggling,sports
6087,6088,073223791.jpg,1079,468,773,540,701,886,696,874,735,573,946,439,699,880,361,799,339.2646,763.5794,247.7354,614.4206,583,975,432,954,352,795,369,802,456,862,554,855,5.250078856550633,"general dancing (e.g., disco, folk, Irish step dancing, line dancing, polka, contra, country)",dancing
6088,6089,071663194.jpg,750,647,750,567,818,546,854,556,818,633,848,694,836,551,805,464,783.6052,459.5428,730.3948,448.4572,720,526,768,539,785,473,824,455,860,502,848,562,1.6305876241404509,soccer,sports
6089,6090,043728165.jpg,903,764,910,721,931,623,968,619,1004,690,1004,778,950,621,945,531,942.8407,502.9293,939.1593,455.0707,916,649,905,588,913,538,977,523,991,572,1004,619,1.44,soccer,sports
6090,6091,040354862.jpg,815,716,662,662,669,550,620,559,576,686,695,766,645,555,559,373,542.6099,358.1859,471.3901,293.8141,674,562,683,451,587,355,531,390,554,486,564,599,2.88,soccer,sports
6091,6092,013696663.jpg,280,939,395,840,420,687,436,658,549,761,393,821,428,673,514,497,533.5633,471.7633,594.4367,393.2367,521,715,460,622,516,513,511,480,448,569,398,660,2.9807381636098134,soccer,sports
6092,6093,050677004.jpg,784,543,863,470,886,377,919,374,954,456,899,499,903,376,915,262,916.9684,239.2546,922.0316,180.7454,848,376,841,313,874,261,955,262,951,315,948,363,1.7618354066143638,soccer,sports
6093,6094,012654531.jpg,-1,-1,746,905,686,713,607,718,626,913,-1,-1,647,716,675,510,688.2841,467.0639,717.7159,371.9361,736,598,772,631,751,509,599,511,563,617,638,648,2.987301123087527,soccer,sports
6094,6095,047662046.jpg,586,611,628,587,674,515,706,527,695,603,650,660,690,521,729,453,732.9391,438.6761,747.0609,387.3239,624,493,656,463,693,443,764,463,775,512,759,536,1.5977584298009508,soccer,sports
6095,6096,076361530.jpg,496,637,576,553,611,453,637,460,664,566,699,656,624,457,656,339,665.3085,319.6072,694.6915,258.3928,565,478,587,414,633,343,679,334,684,390,701,433,2.037033136696603,soccer,sports
6096,6097,025826436.jpg,565,767,668,709,627,625,632,635,703,702,731,797,630,630,622,503,631.2712,482.8795,659.7288,421.1205,668,592,621,577,627,504,616,502,601,577,627,601,2.04,soccer,sports
6097,6098,048078617.jpg,291,811,268,688,348,595,304,593,187,684,166,818,326,594,244,449,224.8379,431.0232,166.1621,375.9768,437,519,382,471,287,443,200,454,164,495,75,545,2.4136412326607286,soccer,sports
6098,6099,099201597.jpg,445,882,411,747,489,658,498,665,592,777,720,834,494,662,500,472,490.6921,445.2903,463.3079,366.7097,601,626,596,544,518,466,482,477,496,539,406,583,2.496461495797602,soccer,sports
6099,6100,068665042.jpg,566,631,523,587,547,499,506,511,502,614,550,669,527,505,471,421,467.1432,408.3046,450.8568,354.6954,599,501,564,444,506,415,435,427,401,465,389,489,1.68085692430974,soccer,sports
6100,6101,084135677.jpg,132,725,192,627,186,528,229,540,217,627,148,706,208,534,234,414,245.1058,389.3205,276.8942,318.6795,96,530,130,468,181,412,287,416,300,472,318,532,2.32391393988676,soccer,sports
6101,6102,041484761.jpg,638,843,539,761,568,613,620,615,615,769,606,906,594,614,604,387,593.2774,335.5315,574.7226,246.4685,490,586,544,495,544,383,664,390,722,504,767,600,2.7292548433592634,soccer,sports
6102,6103,076786092.jpg,638,617,598,596,579,545,563,554,531,580,540,634,571,550,548,469,539.0306,453.6993,522.9694,426.3007,578,493,597,479,562,461,533,477,539,523,515,510,0.952772795581402,soccer,sports
6103,6104,004050917.jpg,564,767,570,705,581,621,549,623,549,705,584,750,565,622,578,518,576.2889,489.7664,573.7111,447.2336,633,602,627,565,606,526,549,509,511,543,488,531,1.2783239026162343,soccer,sports
6104,6105,012291118.jpg,594,690,501,614,462,497,514,490,440,631,438,751,488,494,509,290,509.1088,276.179,509.8912,176.821,392,497,423,405,438,290,579,290,597,386,603,471,2.9808347824057613,soccer,sports
6105,6106,020307059.jpg,920,686,807,726,830,561,830,586,800,730,906,835,830,574,731,433,713.8373,400.4812,672.1627,321.5188,930,540,851,503,758,431,704,435,737,540,709,644,2.6785548342343115,soccer,sports
6106,6107,040195192.jpg,367,654,371,583,294,532,235,547,204,604,179,679,265,540,203,436,201.7365,412.6251,198.2635,348.3749,296,363,277,424,233,413,173,459,210,530,242,512,1.9303222528893975,soccer,sports
6107,6108,084574488.jpg,-1,-1,918,934,940,792,1009,783,1091,910,-1,-1,975,788,1044,570,1059.3307,542.9559,1117.6693,440.0441,1175,667,1062,706,1043,573,1045,566,1033,665,985,761,3.5489175814605782,soccer,sports
6108,6109,034626605.jpg,584,599,712,529,783,420,815,394,940,495,823,615,799,407,876,251,893.1099,228.3708,951.8901,150.6292,980,355,965,381,898,298,853,203,768,234,770,315,2.923865933999026,"football, competitive",sports
6109,6110,065462119.jpg,935,547,861,539,667,551,713,481,857,465,971,499,690,516,659,412,673.6045,393.7443,744.3955,305.2557,699,565,596,593,652,461,665,363,697,387,759,451,3.3996235085667936,"football, competitive",sports
6110,6111,058618235.jpg,735,323,673,330,664,275,679,266,623,332,604,449,672,271,654,176,654.1191,182.7899,652.8809,112.2101,631,255,586,230,613,173,695,179,732,203,735,263,2.1177195281717545,"football, competitive",sports
6111,6112,057705334.jpg,356,442,379,353,421,266,454,274,471,383,469,323,438,270,367,217,381.4734,222.1357,321.5266,200.8643,365,350,352,295,325,233,409,201,484,237,526,274,1.908264132660885,"football, competitive",sports
6112,6113,034226559.jpg,1363,651,1303,595,1260,527,1233,535,1183,555,1224,632,1247,531,1221,428,1215.9558,418.5583,1187.0442,364.4417,1190,445,1228,445,1248,407,1194,449,1217,492,1224,548,1.8406607509261448,"football, competitive",sports
6113,6114,099280398.jpg,913,1074,835,755,693,550,758,556,671,742,485,730,726,553,911,412,875.2263,436.4308,1028.7737,331.5692,479,379,612,379,773,370,1049,454,975,628,894,640,5.578128718486155,"football, competitive",sports
6114,6115,012718245.jpg,903,956,891,737,713,667,658,658,696,848,602,975,686,663,711,441,715.9867,399.5717,732.0133,266.4283,884,583,828,626,788,465,634,417,569,545,521,622,4.02313310741765,"football, competitive",sports
6115,6116,032900573.jpg,298,571,321,483,296,391,347,405,358,474,336,559,322,398,348,262,349.6328,250.5701,358.3672,189.4299,383,281,315,303,321,266,375,258,426,289,469,306,1.8528248702994032,"football, touch, flag",sports
6116,6117,039145427.jpg,365,715,280,650,225,468,310,468,339,612,294,713,268,468,319,252,319.8781,248.2174,344.1219,143.7826,421,319,335,336,258,246,379,258,447,336,521,400,3.216358189008184,"football, touch, flag",sports
6117,6118,026211297.jpg,810,469,815,427,807,383,821,385,830,423,825,470,814,384,844,309,852.307,296.6408,876.693,260.3592,819,381,805,346,835,308,853,309,857,356,878,383,1.3114633048621678,"football, touch, flag",sports
6118,6119,034304401.jpg,525,530,421,503,416,413,391,415,317,488,302,599,404,414,356,294,349.5468,279.4034,320.4532,213.5966,306,331,325,309,317,282,395,306,458,336,444,405,2.15853283505255,"football, touch, flag",sports
6119,6120,041070040.jpg,167,392,195,348,147,296,130,298,148,367,114,418,139,297,176,233,183.0155,225.8134,209.9845,198.1866,173,311,158,268,182,232,169,234,170,278,203,282,1.1582331371533106,"football, touch, flag",sports
6120,6121,072041607.jpg,689,493,664,484,659,430,624,438,640,506,702,539,642,434,606,359,601.0461,345.5255,585.9539,304.4745,692,401,676,389,639,351,573,366,584,421,580,404,1.312121945552318,"football, touch, flag",sports
6121,6122,051153619.jpg,695,596,663,525,620,453,572,464,594,529,545,522,596,459,595,349,598.9885,339.2945,621.0115,285.7055,662,402,647,420,620,352,570,346,589,383,634,403,1.738136933615991,"football, touch, flag",sports
